NumeroZona,NomeZona,NumeroMuni,NomeMunici,NumDistrit,NomeDistri,Area_ha_2,g10,g15,g20,indirect,indirect2,direct,d1cptm,d2cptm,d3cptm,Vol05_Vol05_sum,Vol10_Vol10_sum,Vol15_Vol15_sum,Vol20_Vol20_sum
"490",Vila Yara,"24",Osasco,"120",Osasco,243.57,249.997947202036386,202.742538079402237,13.671634437738637,"0","0","0","0","0","0",13475429.000000001862645,13536321.000000000000000,13585703.000000000000000,13589033.000000000000000
"491",Bussocaba City,"24",Osasco,"120",Osasco,469.51,1001.211901769930364,906.815616280803511,373.653383314519374,"0","0","0","0","0","0",19194098.000000000000000,19664177.000000000000000,20089936.000000000000000,20265370.000000000000000
"492",Nova Granada,"24",Osasco,"120",Osasco,546.33,0.000000000000000,5.932311972617282,29.621291161019894,"0","0","0","0","0","0",28017429.000000000000000,28017429.000000000000000,28020670.000000000000000,28036853.000000000000000
"493",Recanto das Rosas,"24",Osasco,"120",Osasco,389.45,1664.999358069071832,1741.453331621517464,566.804467839260496,"0","0","0","0","0","0",10721326.000000000000000,11369759.999999998137355,12047969.000000000000000,12268711.000000000000000
"494",Jardim Novo Osasco,"24",Osasco,"120",Osasco,354.18,495.985092325935909,570.102772601502011,205.982833587441405,"0","0","0","0","0","0",20313501.000000000000000,20489169.000000000000000,20691088.000000000000000,20764043.000000000000000
"495",Jardim Veloso,"24",Osasco,"120",Osasco,678.57,254.392325036473750,285.364811294339518,90.226505740012087,"0","0","0","0","0","0",37954990.000000000000000,38127613.000000000000000,38321253.000000000000000,38382478.000000000000000
"496",Quitaúna,"24",Osasco,"120",Osasco,552.51,275.484606613454957,237.646377441132302,113.308356409838737,"0","0","0","0","0","0",24661274.000000000000000,24813482.000000000000000,24944784.000000000000000,25007388.000000000000000
"497",Jardim Piratininga,"24",Osasco,"120",Osasco,350.75,112.079828937990015,122.124019957234495,204.339272986457587,"0","0","0","0","0","0",5989241.000000000000000,6028553.000000000000000,6071388.000000000000000,6143060.000000000000000
"498",Presidente Altino,"24",Osasco,"120",Osasco,247.56,0.432218452092422,30.307804168686378,149.697043141056724,"0","0","0","0","0","0",7185459.000000000000000,7185566.000000000000000,7193069.000000000000000,7230128.000000000931323
"499",Munhoz Junior,"24",Osasco,"120",Osasco,722.70,341.955168119551672,248.423965684239647,25.217932752179330,"0","0","0","0","0","0",34460149.000000000000000,34707280.000000000000000,34886816.000000000000000,34905041.000000000000000
"500",Rochdale,"24",Osasco,"120",Osasco,366.25,331.492150170648472,293.007508532423230,159.380204778157037,"0","0","0","0","0","0",17311372.000000000000000,17432781.000000000000000,17540095.000000000000000,17598468.000000000000000
"501",Mutinga,"24",Osasco,"120",Osasco,442.02,134.102529297316863,115.793403013438308,43.975385729152528,"0","0","0","0","0","0",22383886.000000000000000,22443162.000000000000000,22494345.000000000000000,22513783.000000000000000
"502",Três Montanhas,"24",Osasco,"120",Osasco,957.92,2690.406296976783324,2761.312009353599478,880.571446467345936,"0","0","0","0","0","1",21820687.000000003725290,24397881.000000000000000,27042997.000000000000000,27886514.000000000000000
"503",Ribeirão Itaqui,"19",Jandira,"115",Jandira,356.79,4246.478320580733453,4266.260265141960190,1278.219681044872232,"0","0","0","0","0","0",8961672.000000000000000,10476773.000000001862645,11998932.000000000000000,12454988.000000000000000
"504",Jandira,"19",Jandira,"115",Jandira,680.44,1078.768150020574922,1053.898947739697860,167.138910116983112,"0","0","0","0","0","0",37494486.000000000000000,38228523.000000000000000,38945638.000000000000000,39059366.000000000000000
"505",Ribeirão das Pombas,"19",Jandira,"115",Jandira,712.09,2306.750551194371383,2486.710949458635696,2331.793733938126024,"0","0","0","0","0","0",5003400.000000000000000,6646014.000000000000000,8416776.000000000000000,10077223.000000000000000
"506",Granja Viana,"7",Cotia,"103",Cotia,1639.63,1807.431554680019190,1877.741319687978148,1458.003939913272916,"0","0","0","0","0","0",25323363.000000000000000,28286881.999999996274710,31365683.000000000000000,33756270.000000000000000
"507",Fernando Nobre,"7",Cotia,"103",Cotia,1976.97,1825.970550893538984,2185.714502496244222,1686.055428256372124,"0","0","0","0","0","0",24445109.000000000000000,28054998.000000000000000,32376090.000000000000000,35709371.000000000000000
"508",Cotia,"7",Cotia,"103",Cotia,8045.11,810.655789666020723,980.939974717561427,781.465884245212237,"0","0","0","0","0","0",51424616.000000000000000,57946431.000000000000000,65838201.000000000000000,72125180.000000000000000
"509",Capueira,"7",Cotia,"103",Cotia,2229.93,198.618342279802533,262.635149982286464,273.638185952025424,"0","0","0","0","0","0",432915.000000000058208,875820.000000000000000,1461478.000000000000000,2071672.000000000000000
"510",Caucaia,"7",Cotia,"103",Cotia,10265.92,1.177585642592188,0.830807175586796,0.941756803092173,"0","0","0","0","0","0",8807.000000000000000,20896.000000000000000,29425.000000000000000,39093.000000000000000
"511",Caucaia do Alto,"7",Cotia,"103",Cotia,8316.36,378.458123505956905,417.353986599906648,206.315142682615942,"0","0","0","0","0","0",9515563.000000000000000,12662957.000000000000000,16133823.000000000000000,17849614.000000000000000
"512",Vargem Grande Paulista,"39",Vargem Grande Paulista,"134",Vargem Grande Paulista,4257.94,1019.030798930938545,1117.305551510824671,666.776187546090455,"0","0","0","0","0","0",20357092.000000000000000,24696064.000000000000000,29453483.999999996274710,32292577.000000000000000
"513",Quatro Encruzilhadas,"17",Itapevi,"113",Itapevi,2101.43,51.918931394336241,98.488648206221484,279.132305144592010,"0","0","0","0","0","0",135404.000000000000000,244508.000000000000000,451475.000000000058208,1038052.000000000000000
"514",Itapevi,"17",Itapevi,"113",Itapevi,1070.03,1402.276571684906003,1773.925030139341970,1292.748801435473752,"0","0","0","0","0","0",44964777.000000000000000,46465255.000000000000000,48363408.000000000000000,49746688.000000000000000
"515",Amador Bueno,"17",Itapevi,"113",Itapevi,5113.23,613.286318041629329,671.368586979267548,405.657676263340420,"0","0","0","0","0","0",43943465.000000000000000,47079339.000000000000000,50512201.000000000000000,52586422.000000000000000
"516",Santana de Parnaíba,"31",Santana de Parnaíba,"127",Santana de Parnaíba,18034.76,470.598333440533850,573.892638438216068,507.978758796901161,"0","0","0","0","0","0",82006856.000000000000000,90493984.000000000000000,100844000.000000000000000,110005275.000000000000000
"517",Pirapora do Bom Jesus,"25",Pirapora do Bom Jesus,"121",Pirapora do Bom Jesus,10876.89,41.217756178466459,52.326262378308506,88.923488239745012,"0","0","0","0","0","0",5450084.000000000000000,5898405.000000000000000,6467552.000000000000000,7434762.999999999068677
